Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0035515	381	133	154	560	191	226	192	208	219	286	267	277	241.48	206	277	1.353	0.436	2.963	0.0030481023285153	0.0216371651777755	0	0.0153	0.0111	0.0111	TRUE	NA
FBgn0034139	36	10	17	74	29	41	18	16	24	38	41	50	31.09	19	43	2.193	1.133	2.961	0.00306259161300159	0.0216882974655862	0	0.0885	0.0665	0.0665	TRUE	NA
FBgn0031483	1243	396	421	1545	521	601	626	619	600	788	729	737	683	615	751	1.224	0.291	2.953	0.00314734516600981	0.0222355951997371	0	0.0084	0.0054	0.0054	TRUE	NA
FBgn0031497	5151	2213	2475	5751	2897	3318	2594	3459	3527	2933	4052	4067	3438.47	3193	3684	1.151	0.203	2.945	0.00323345926678714	0.0227360561042592	0	0.0053	0.0031	0.0031	TRUE	NA
FBgn0037672	188	72	96	288	117	155	95	113	137	147	164	190	140.75	115	167	1.467	0.553	2.944	0.00323896475232323	0.0227568491252923	0	0.0231	0.0178	0.0178	TRUE	NA
FBgn0036565	1789	546	530	2624	698	717	901	853	755	1338	976	879	950.45	836	1064	1.264	0.338	2.943	0.00325287354150027	0.0228186651418676	0.0105	0.0073	0.0083	0.0083	TRUE	NA
FBgn0260431	65	14	22	117	40	43	33	22	31	60	56	53	42.38	29	56	1.94	0.956	2.937	0.00330909716472761	0.0231403584033027	0	0.0661	0.0484	0.0484	TRUE	NA
FBgn0030954	17	8	7	40	23	26	9	13	10	20	32	32	19.25	11	28	2.658	1.411	2.936	0.00332675773773838	0.0232456546150264	0	0.1401	0.098	0.098	TRUE	NA
FBgn0025820	302	99	165	515	205	193	152	155	235	263	287	237	221.3	181	262	1.469	0.554	2.935	0.00333820805697097	0.0232892171474615	0.0342	0.0163	0.0207	0.0207	TRUE	NA
FBgn0028686	3613	1349	1677	4199	2013	2100	1820	2108	2390	2141	2815	2574	2308.02	2106	2510	1.19	0.251	2.928	0.00341351620915067	0.0237404203642644	0.0034	0.0057	0.0048	0.0048	TRUE	NA
FBgn0038324	338	107	153	497	206	192	170	167	218	253	288	235	222.06	185	259	1.403	0.489	2.924	0.00346081080765122	0.0239945966710601	0.012	0.0163	0.0152	0.0152	TRUE	NA
FBgn0030151	2492	909	1001	2904	1177	1378	1255	1421	1426	1481	1646	1689	1486.35	1367	1605	1.175	0.232	2.921	0.00348632993582917	0.0241527744972494	0	0.0063	0.0038	0.0038	TRUE	NA
FBgn0035346	1357	522	500	1741	659	728	683	816	712	888	922	892	818.92	737	901	1.227	0.295	2.92	0.00350325795721647	0.0242451544925244	0.0022	0.0077	0.0061	0.0061	TRUE	NA
FBgn0039487	2033	570	667	2371	775	932	1024	891	950	1209	1084	1142	1050.08	955	1145	1.199	0.261	2.92	0.00350509456325297	0.0242451544925244	0	0.007	0.0047	0.0047	TRUE	NA
FBgn0004367	1065	424	440	1310	572	621	536	663	627	668	800	761	675.86	609	743	1.223	0.291	2.919	0.00351048413192216	0.0242588929924876	0	0.0084	0.0056	0.0056	TRUE	NA
FBgn0261570	5799	2192	1949	6550	2914	3046	2921	3426	2777	3340	4076	3733	3378.78	3041	3716	1.218	0.285	2.919	0.00351251384538482	0.0242588929924876	0.0093	0.0053	0.0065	0.0065	TRUE	NA
FBgn0261995	1101	390	458	1319	541	651	555	609	653	673	757	798	673.97	606	743	1.225	0.292	2.917	0.00353022205301835	0.0243623515714482	0	0.0084	0.0057	0.0057	TRUE	NA
FBgn0050359	60	21	32	94	56	63	30	33	46	48	78	77	52.02	36	68	1.816	0.861	2.916	0.00354519373052987	0.0244467799333064	0	0.0547	0.0409	0.0409	TRUE	NA
FBgn0037728	7060	1687	2265	7960	2586	2988	3556	2636	3227	4059	3617	3662	3459.67	3140	3779	1.206	0.27	2.915	0.00355667186690592	0.0245070059965045	0.0064	0.0053	0.0059	0.0059	TRUE	NA
FBgn0028491	282	108	120	404	164	182	142	169	171	206	229	223	190.05	161	219	1.376	0.461	2.912	0.00358924280751977	0.0247123656678115	0	0.0183	0.0124	0.0124	TRUE	NA
FBgn0250757	140	35	54	248	77	75	71	55	77	126	108	92	88.04	68	109	1.618	0.694	2.91	0.00361675270573256	0.024863434689909	0.0061	0.0342	0.0281	0.0281	TRUE	NA
FBgn0039680	2403	822	923	2753	1159	1223	1210	1285	1315	1404	1621	1499	1389	1270	1508	1.185	0.245	2.906	0.0036659071981483	0.025143280552584	0	0.0064	0.0043	0.0043	TRUE	NA
FBgn0033212	4208	1594	1543	5074	1960	2194	2119	2491	2199	2587	2741	2689	2471.18	2270	2672	1.18	0.239	2.904	0.00368203669435628	0.0252151746016883	0.0021	0.0056	0.0044	0.0044	TRUE	NA
FBgn0020369	5778	1926	2493	6805	2789	3144	2910	3010	3552	3470	3901	3854	3449.48	3157	3742	1.185	0.245	2.894	0.00380513214017607	0.0259784633117525	0.004	0.0053	0.0048	0.0048	TRUE	NA
FBgn0050389	5565	1815	1700	6008	2353	2722	2803	2837	2422	3064	3291	3336	2958.79	2687	3230	1.2	0.263	2.893	0.00381512591952285	0.0260267948520543	0.0056	0.0054	0.0056	0.0056	TRUE	NA
FBgn0030884	138	45	45	195	83	89	70	70	64	99	116	109	88.09	68	108	1.572	0.653	2.889	0.00386914166392228	0.0263687479701054	0	0.0342	0.0243	0.0243	TRUE	NA
FBgn0039273	425	126	111	629	181	174	214	197	158	321	253	213	226.05	190	262	1.384	0.469	2.888	0.0038741094442081	0.0263687479701054	0.0074	0.0161	0.014	0.014	TRUE	NA
FBgn0034877	2403	869	961	2926	1170	1241	1210	1358	1369	1492	1636	1521	1431.21	1312	1550	1.184	0.243	2.885	0.00391833390666063	0.026629164221065	0	0.0064	0.0044	0.0044	TRUE	NA
FBgn0036317	972	302	332	1133	427	497	490	472	473	578	597	609	536.46	478	595	1.239	0.309	2.882	0.00395426129093633	0.0268121133850125	0	0.0094	0.0063	0.0063	TRUE	NA
FBgn0061492	627	238	294	863	337	399	316	372	419	440	471	489	417.86	369	467	1.278	0.354	2.882	0.00395170674339453	0.0268121133850125	0	0.0108	0.0083	0.0083	TRUE	NA
FBgn0263213	34	0	0	159	2	0	17	0	0	81	3	0	16.83	6	28	4.747	2.247	2.878	0.00400416067205216	0.0270887536374438	0.9503	0.1596	0.16	0.16	TRUE	NA
FBgn0085810	12	1	9	123	22	5	6	2	13	63	31	6	20.01	7	33	4.342	2.118	2.876	0.00402528285437961	0.0271825003069583	0.8283	0.135	0.2818	0.2818	TRUE	NA
FBgn0005585	37911	12294	15387	41007	17308	21223	19094	19213	21925	20911	24207	26013	21893.97	20077	23710	1.177	0.235	2.874	0.0040535991170705	0.0273403626249543	0.0055	0.0047	0.0048	0.0048	TRUE	NA
FBgn0035969	9	2	8	38	15	18	5	3	11	19	21	22	13.58	6	21	3.391	1.762	2.872	0.00408099811408569	0.0275043872896492	0	0.1967	0.1623	0.1623	TRUE	NA
FBgn0033809	491	204	208	636	257	369	247	319	296	324	359	452	333.09	287	378	1.318	0.399	2.869	0.00411476031327242	0.0277030189872774	0.0064	0.0124	0.0107	0.0107	TRUE	NA
FBgn0034366	399	133	137	565	180	216	201	208	195	288	252	265	234.77	201	268	1.341	0.423	2.869	0.00411667482599295	0.0277030189872774	0	0.0156	0.011	0.011	TRUE	NA
FBgn0265191	1076	357	298	1357	441	517	542	558	425	692	617	634	577.82	508	648	1.276	0.351	2.866	0.00416318538081657	0.0279775616753845	0.0091	0.009	0.0089	0.0089	TRUE	NA
FBgn0029521	149	57	51	291	77	90	75	89	73	148	108	110	100.53	79	122	1.573	0.653	2.865	0.00416841264396136	0.0279879134665977	0.0137	0.0305	0.0262	0.0262	TRUE	NA
FBgn0004390	4717	1713	1532	5281	2120	2546	2376	2677	2183	2693	2965	3121	2669.08	2412	2926	1.21	0.276	2.864	0.00418044856626706	0.0280265808534271	0.0078	0.0055	0.0063	0.0063	TRUE	NA
FBgn0043903	2806	1193	1212	3098	1685	1707	1413	1864	1727	1580	2357	2092	1838.9	1668	2010	1.195	0.257	2.86	0.00423506054032295	0.0283714108215183	0.0039	0.006	0.0052	0.0052	TRUE	NA
FBgn0030485	654	170	218	722	288	366	329	266	311	368	403	449	354.21	302	407	1.331	0.412	2.86	0.0042382850501928	0.0283717282595365	0.0118	0.0119	0.0119	0.0119	TRUE	NA
FBgn0025391	1134	113	107	1489	169	161	571	177	152	759	236	197	348.87	300	397	1.323	0.403	2.859	0.00424825464457623	0.0284171640270155	0	0.012	0.0098	0.0098	TRUE	NA
FBgn0033541	25	7	13	66	24	26	13	11	19	34	34	32	23.52	14	33	2.386	1.254	2.856	0.00428366698591466	0.0286111788961989	0	0.1155	0.0856	0.0856	TRUE	NA
FBgn0011742	4054	1286	1393	4871	1586	1897	2042	2010	1985	2484	2218	2325	2177.3	2012	2342	1.165	0.221	2.855	0.00430120096737039	0.0286853806113649	5e-04	0.0057	0.0038	0.0038	TRUE	NA
FBgn0051477	56	20	21	157	32	39	28	31	30	80	45	48	43.67	30	58	1.961	0.971	2.85	0.00437233947188596	0.0290729646194651	0.032	0.0643	0.0555	0.0555	TRUE	NA
FBgn0262716	5674	1905	2248	6332	2575	2958	2858	2977	3203	3229	3601	3626	3249.02	3013	3485	1.155	0.208	2.847	0.00440751737240518	0.0292850670651624	5e-04	0.0053	0.0035	0.0035	TRUE	NA
FBgn0022893	29489	8869	10254	37131	11325	12715	14853	13861	14611	18935	15839	15585	15613.78	14442	16786	1.159	0.212	2.846	0.00443378232592556	0.0294376774501972	0.0033	0.0047	0.0039	0.0039	TRUE	NA
FBgn0260779	475	188	223	642	268	316	239	294	318	327	375	387	323.39	284	363	1.291	0.368	2.845	0.00444231970758888	0.0294724479857123	0	0.0126	0.0088	0.0088	TRUE	NA
FBgn0013685	10	3	0	124	2	6	5	5	0	63	3	7	13.85	3	24	5.793	2.534	2.843	0.00446372529830434	0.0295924772931386	0.7643	0.1929	0.2753	0.2753	TRUE	NA
FBgn0004957	292	169	178	406	237	266	147	264	254	207	331	326	254.89	222	288	1.319	0.399	2.837	0.00454721523489097	0.0300789867019084	0	0.0148	0.0101	0.0101	TRUE	NA
FBgn0051619	7024	2686	2629	7802	3412	3790	3538	4198	3746	3979	4772	4645	4146.25	3827	4465	1.164	0.22	2.837	0.00455820681820775	0.0301293759338232	0.0024	0.0052	0.0041	0.0041	TRUE	NA
FBgn0261053	163	47	64	229	103	98	82	73	91	117	144	120	104.62	82	127	1.526	0.61	2.833	0.00460558732140129	0.0303526898746225	0	0.0295	0.0229	0.0229	TRUE	NA
FBgn0010741	2034	587	732	2477	812	966	1024	917	1043	1263	1136	1184	1094.61	995	1194	1.201	0.264	2.833	0.0046162456431522	0.0303780940260495	0.0016	0.0069	0.0053	0.0053	TRUE	NA
FBgn0032938	3456	931	980	3926	1223	1349	1741	1455	1396	2002	1711	1653	1659.67	1531	1789	1.169	0.225	2.831	0.00464508592376583	0.0305354122037941	0	0.0061	0.0039	0.0039	TRUE	NA
FBgn0023545	1740	630	817	2259	866	1068	876	985	1164	1152	1211	1309	1116.21	1008	1224	1.221	0.288	2.825	0.00473026974962041	0.0310141768458959	0.0058	0.0069	0.0065	0.0065	TRUE	NA
FBgn0034408	314	111	95	337	178	236	158	173	135	172	249	289	196.18	155	237	1.468	0.554	2.825	0.00473473777952845	0.0310206957969105	0.0336	0.0178	0.0221	0.0221	TRUE	NA
FBgn0034399	1176	361	517	1997	559	591	592	564	737	1018	782	724	736.29	631	841	1.33	0.411	2.817	0.00484874275572656	0.0316053086194439	0.0285	0.0081	0.0138	0.0138	TRUE	NA
FBgn0001977	1911	655	788	2542	872	997	963	1024	1123	1296	1220	1222	1141.14	1037	1246	1.208	0.273	2.814	0.00488947413967812	0.0317780233386649	0.0039	0.0068	0.0058	0.0058	TRUE	NA
FBgn0030051	44	15	17	63	44	46	22	23	24	32	62	56	36.65	23	50	2.008	1.006	2.814	0.00489360126693099	0.0317817158645045	0.0161	0.0758	0.0598	0.0598	TRUE	NA
FBgn0040364	100	53	54	207	65	108	50	83	77	106	91	132	89.83	70	110	1.63	0.705	2.803	0.00505603381224141	0.0326939767873395	0.0319	0.0336	0.0332	0.0332	TRUE	NA
FBgn0015575	1384	434	463	1569	641	651	697	678	660	800	897	798	754.93	678	832	1.221	0.288	2.802	0.00507264927235731	0.0327776830695736	0.0021	0.008	0.0062	0.0062	TRUE	NA
FBgn0005355	1099	422	529	1400	615	668	554	660	754	714	860	819	726.61	656	798	1.223	0.291	2.794	0.00521277444059698	0.0335859132428074	0.0021	0.0081	0.0063	0.0063	TRUE	NA
FBgn0040466	337	61	75	421	104	143	170	95	107	215	145	175	151.22	124	178	1.445	0.531	2.794	0.00521093377335817	0.0335859132428074	0	0.0218	0.0183	0.0183	TRUE	NA
FBgn0037330	694	218	249	818	321	374	350	341	355	417	449	458	394.92	349	441	1.261	0.334	2.791	0.00524983514652608	0.0338003084776337	0	0.0111	0.0076	0.0076	TRUE	NA
FBgn0039544	2033	702	793	2291	926	1146	1024	1097	1130	1168	1295	1405	1186.5	1084	1289	1.186	0.246	2.789	0.00529453021814795	0.0339900466197421	8e-04	0.0067	0.0047	0.0047	TRUE	NA
FBgn0000547	590	245	197	805	283	376	297	383	281	411	396	461	371.32	320	423	1.326	0.407	2.787	0.00531707806891641	0.0341102781288962	0.0146	0.0116	0.0124	0.0124	TRUE	NA
FBgn0037554	1192	435	451	1446	560	650	600	680	643	737	783	797	706.69	641	772	1.208	0.272	2.786	0.00533336467630831	0.0341901985351279	0	0.0082	0.0054	0.0054	TRUE	NA
FBgn0027088	4132	1591	1871	4899	2210	2309	2081	2486	2666	2498	3091	2830	2608.8	2411	2806	1.166	0.222	2.781	0.00542308306754906	0.034591522709438	0.0018	0.0055	0.0042	0.0042	TRUE	NA
FBgn0261396	3823	1262	1478	4218	1692	2040	1926	1972	2106	2151	2366	2500	2170.26	2001	2339	1.166	0.221	2.781	0.00542218022713714	0.034591522709438	0.001	0.0057	0.0041	0.0041	TRUE	NA
FBgn0023091	18	5	4	35	20	20	9	8	6	18	28	25	15.49	8	24	2.911	1.541	2.779	0.00544650096307294	0.0347160982157326	0.0031	0.1731	0.1329	0.1329	TRUE	NA
FBgn0034436	3238	1002	1177	3851	1369	1484	1631	1566	1677	1964	1915	1819	1761.89	1625	1899	1.17	0.226	2.779	0.00545905734258051	0.0347217821006011	7e-04	0.006	0.0041	0.0041	TRUE	NA
FBgn0041147	208	74	84	305	114	135	105	116	120	156	159	165	136.76	114	160	1.421	0.507	2.779	0.00545405475086909	0.0347217821006011	0	0.0236	0.0161	0.0161	TRUE	NA
FBgn0264699	67	17	23	215	31	33	34	27	33	110	43	40	47.75	31	64	1.992	0.994	2.779	0.00545706856507442	0.0347217821006011	0.0752	0.0592	0.0637	0.0637	TRUE	NA
FBgn0034859	921	333	379	1070	522	514	464	520	540	546	730	630	571.67	508	635	1.241	0.312	2.778	0.00546374552451552	0.0347268665721876	0.0028	0.0091	0.0072	0.0072	TRUE	NA
FBgn0033421	997	304	448	1312	494	565	502	475	638	669	691	693	611.35	538	684	1.273	0.348	2.777	0.005481836866626	0.0348004712040564	0.0121	0.0088	0.0096	0.0096	TRUE	NA
FBgn0034938	373	125	141	457	193	229	188	195	201	233	270	281	227.96	195	261	1.33	0.411	2.777	0.00548312015499522	0.0348004712040564	0	0.016	0.0111	0.0111	TRUE	NA
FBgn0086134	2818	897	1093	3277	1261	1397	1419	1402	1557	1671	1764	1712	1587.6	1459	1716	1.175	0.233	2.772	0.0055675325109403	0.0352610392359553	7e-04	0.0062	0.0044	0.0044	TRUE	NA
FBgn0039296	925	352	400	1370	440	542	466	550	570	699	615	664	594.05	529	659	1.262	0.336	2.771	0.00559252253960794	0.0353691404240077	0.0083	0.0089	0.0087	0.0087	TRUE	NA
FBgn0035772	10187	2524	2766	11232	3170	3829	5131	3945	3941	5728	4434	4693	4645.18	4339	4952	1.143	0.193	2.77	0.0056134920730611	0.0354515447046928	4e-04	0.0051	0.0032	0.0032	TRUE	NA
FBgn0035957	16	5	4	47	10	23	8	8	6	24	14	28	14.62	7	22	3.076	1.621	2.77	0.00561053862139424	0.0354515447046928	0	0.1831	0.1487	0.1487	TRUE	NA
FBgn0036728	2787	769	1019	2964	1218	1452	1404	1202	1452	1511	1704	1780	1508.7	1353	1665	1.224	0.292	2.764	0.00571076487383075	0.0360403747867905	0.0094	0.0063	0.0073	0.0073	TRUE	NA
FBgn0029693	1086	355	448	1363	521	575	547	555	638	695	729	705	644.77	580	710	1.226	0.294	2.763	0.00572974225322874	0.0361346033342744	0.001	0.0086	0.0065	0.0065	TRUE	NA
FBgn0035590	323	111	145	400	184	229	163	173	207	204	257	281	214.13	181	247	1.351	0.434	2.76	0.00578135168924647	0.0363317878852716	9e-04	0.0167	0.0129	0.0129	TRUE	NA
FBgn0029895	286	80	87	387	133	135	144	125	124	197	186	165	156.98	131	183	1.394	0.479	2.754	0.00589568347458083	0.0370242288523255	0	0.0212	0.0148	0.0148	TRUE	NA
FBgn0027889	2215	711	821	2486	1009	1092	1116	1111	1170	1268	1411	1338	1235.67	1132	1339	1.179	0.238	2.75	0.00596762869570568	0.0374497008100153	0	0.0066	0.0045	0.0045	TRUE	NA
FBgn0261789	1894	508	707	2257	808	899	954	794	1007	1151	1130	1102	1023.03	918	1128	1.226	0.294	2.749	0.00597518347907331	0.0374707784186268	0.0075	0.0071	0.0072	0.0072	TRUE	NA
FBgn0030364	1085	291	370	1284	424	530	546	455	527	655	593	650	570.98	509	633	1.239	0.31	2.748	0.00598822740930384	0.037526225098304	0.0021	0.0091	0.0072	0.0072	TRUE	NA
FBgn0031996	905	286	367	1188	396	504	456	447	523	606	554	618	533.85	475	593	1.252	0.324	2.748	0.00600502688735142	0.0376051122749286	0.0042	0.0094	0.008	0.008	TRUE	NA
FBgn0053144	2067	969	908	2485	1168	1361	1041	1514	1294	1267	1634	1668	1403.03	1283	1523	1.191	0.252	2.743	0.00609600812366592	0.0381213953391713	0.0027	0.0064	0.0053	0.0053	TRUE	NA
FBgn0033038	1125	390	450	1312	566	608	567	609	641	669	792	745	670.53	606	735	1.21	0.275	2.739	0.0061533150772273	0.0384259466011467	0	0.0084	0.0057	0.0057	TRUE	NA
FBgn0085732	2230	628	620	3465	690	920	1123	981	883	1767	965	1128	1141.28	996	1287	1.266	0.34	2.732	0.00628566109857084	0.0391429244143916	0.0177	0.0068	0.0101	0.0101	TRUE	NA
FBgn0023520	497	146	159	624	244	224	250	228	227	318	341	275	273.18	235	311	1.32	0.4	2.732	0.0063032075069117	0.039224838353116	0.0041	0.0141	0.0115	0.0115	TRUE	NA
FBgn0037812	23	7	6	57	19	19	12	11	9	29	27	23	18.33	11	26	2.54	1.345	2.73	0.00633202296167987	0.0393493145774539	0	0.1469	0.1034	0.1034	TRUE	NA
FBgn0050499	1176	411	547	1417	643	694	592	642	779	723	899	851	747.76	671	824	1.226	0.294	2.728	0.00637484189255592	0.0395328736809197	0.0042	0.008	0.0069	0.0069	TRUE	NA
FBgn0025700	1953	529	717	2083	857	1044	984	827	1022	1062	1199	1280	1062.08	944	1180	1.242	0.312	2.719	0.00654020462590869	0.040502099382361	0.0116	0.007	0.0085	0.0085	TRUE	NA
FBgn0260639	1529	511	602	1827	685	814	770	799	858	932	958	998	885.65	809	963	1.191	0.253	2.718	0.00657243152420554	0.0406171719800384	0	0.0075	0.005	0.005	TRUE	NA
FBgn0004400	474	132	136	844	163	194	239	206	194	430	228	238	255.83	213	299	1.38	0.465	2.717	0.00658590684875675	0.0406441936139584	0.0204	0.0147	0.0164	0.0164	TRUE	NA
FBgn0033715	498	122	149	589	198	236	251	191	212	300	277	289	253.39	218	289	1.318	0.399	2.715	0.00662918247187918	0.0408547960482271	0	0.0148	0.0112	0.0112	TRUE	NA
FBgn0030864	969	279	328	1171	389	462	488	436	467	597	544	566	516.49	464	569	1.227	0.295	2.713	0.00666790431221964	0.0410648003683104	0	0.0096	0.0064	0.0064	TRUE	NA
FBgn0032248	621	152	202	763	264	270	313	238	288	389	369	331	321.23	280	363	1.295	0.373	2.711	0.00670317915145881	0.0412254750843851	0.0023	0.0127	0.0102	0.0102	TRUE	NA
FBgn0029944	1072	305	325	1381	380	475	540	477	463	704	531	582	549.6	493	606	1.23	0.299	2.71	0.00672954760157828	0.0412782985640015	0	0.0093	0.0068	0.0068	TRUE	NA
FBgn0042177	2253	735	785	2433	1084	1095	1135	1149	1119	1241	1516	1342	1250.15	1134	1366	1.198	0.26	2.71	0.00673636258284336	0.0412782985640015	0.0039	0.0066	0.0058	0.0058	TRUE	NA
FBgn0050410	1486	580	764	1640	981	990	748	906	1089	836	1372	1213	1027.55	914	1140	1.23	0.298	2.709	0.0067395027218717	0.0412782985640015	0.0091	0.0071	0.0077	0.0077	TRUE	NA
FBgn0033814	1125	433	447	1289	599	642	567	677	637	657	838	787	693.71	627	761	1.208	0.272	2.709	0.00675479763243325	0.0413436208756881	0	0.0083	0.0058	0.0058	TRUE	NA
FBgn0035438	7384	2198	2664	7994	2978	3732	3719	3435	3796	4076	4165	4574	3960.98	3650	4272	1.169	0.225	2.705	0.0068387104721545	0.0418285510385888	0.0038	0.0052	0.0047	0.0047	TRUE	NA
FBgn0053346	20	2	3	47	16	10	10	3	4	24	22	12	12.68	6	19	3.351	1.745	2.703	0.00686914002672786	0.0419859140579601	0	0.2104	0.1746	0.1746	TRUE	NA
FBgn0261625	2586	847	936	2902	1156	1249	1302	1324	1334	1480	1617	1531	1431.24	1320	1543	1.167	0.222	2.702	0.00689433258629837	0.0421110738684299	0	0.0064	0.0041	0.0041	TRUE	NA
FBgn0033377	3545	1113	1245	3735	1523	1793	1785	1739	1774	1905	2130	2198	1921.88	1766	2078	1.171	0.227	2.699	0.00695955920943215	0.0424224325871871	0.0022	0.0059	0.0046	0.0046	TRUE	NA
FBgn0039073	240	110	86	357	180	140	121	172	123	182	252	172	170.12	139	202	1.462	0.548	2.69	0.00714525380786497	0.0434949669422182	0.0346	0.0199	0.0235	0.0235	TRUE	NA
FBgn0035169	653	235	304	956	333	386	329	367	433	488	466	473	425.95	376	476	1.278	0.354	2.689	0.00716984324705488	0.0436149183897821	0.0083	0.0107	0.01	0.01	TRUE	NA
FBgn0036365	1774	613	677	1919	882	951	894	958	965	979	1234	1166	1032.33	939	1126	1.19	0.251	2.688	0.00718401348025896	0.0436713685355429	0.0018	0.0071	0.0052	0.0052	TRUE	NA
FBgn0031412	4	1	5	32	10	10	2	2	7	16	14	12	8.88	4	14	4.361	2.125	2.687	0.00720249608364628	0.043729231636155	0.087	0.2985	0.2577	0.2577	TRUE	NA
FBgn0261561	162	38	46	219	71	88	82	59	66	112	99	108	87.56	69	106	1.531	0.615	2.683	0.00730360638094401	0.0442309314002758	0	0.0343	0.0251	0.0251	TRUE	NA
FBgn0015737	8435	2938	3106	8413	4048	4792	4248	4592	4426	4290	5662	5873	4848.49	4422	5275	1.181	0.24	2.668	0.00763954209649654	0.0456939791840014	0.0065	0.0051	0.0056	0.0056	TRUE	NA
FBgn0039735	2769	703	996	3221	1081	1322	1395	1099	1419	1643	1512	1620	1447.88	1304	1592	1.22	0.287	2.663	0.00774412880328767	0.0461663107989977	0.0102	0.0063	0.0076	0.0076	TRUE	NA
FBgn0038304	996	332	380	1170	455	541	502	519	541	597	636	663	576.34	521	632	1.212	0.277	2.662	0.0077708448125018	0.0462624294504274	0	0.0091	0.006	0.006	TRUE	NA
FBgn0027526	395	158	224	581	238	299	199	247	319	296	333	366	293.45	255	332	1.322	0.403	2.661	0.00779983313401508	0.0463914712217731	0.0113	0.0134	0.0129	0.0129	TRUE	NA
FBgn0263601	5144	2661	2681	6526	3060	3739	2591	4159	3820	3328	4280	4583	3793.36	3523	4064	1.167	0.223	2.66	0.00780810540272395	0.0463914712217731	0.004	0.0052	0.0048	0.0048	TRUE	NA
FBgn0035829	1029	288	374	1256	410	525	518	450	533	640	573	643	559.78	500	619	1.237	0.307	2.651	0.00803353964132259	0.0474781661131772	0.0033	0.0092	0.0077	0.0077	TRUE	NA
FBgn0264574	14	7	5	45	23	12	7	11	7	23	32	15	15.82	8	23	2.84	1.506	2.65	0.00804572184291022	0.0475187143235372	0	0.1695	0.1462	0.1462	TRUE	NA
FBgn0033428	1393	561	652	1686	753	850	702	877	929	860	1053	1042	910.36	836	985	1.183	0.243	2.649	0.00807801782369628	0.0476464327381821	0	0.0074	0.0049	0.0049	TRUE	NA
FBgn0264389	942	312	378	1123	433	536	474	488	539	573	606	657	555.98	500	612	1.221	0.289	2.649	0.00807396901816621	0.0476464327381821	0	0.0092	0.0066	0.0066	TRUE	NA
FBgn0030588	326	86	134	505	128	219	164	134	191	258	179	268	199.08	163	235	1.445	0.531	2.648	0.00809176896981937	0.0476960375580772	0.0395	0.0176	0.0233	0.0233	TRUE	NA
FBgn0029659	113	25	31	188	51	51	57	39	44	96	71	63	61.64	47	77	1.638	0.711	2.644	0.00818221703517748	0.0481973602401945	0	0.0469	0.0333	0.0333	TRUE	NA
FBgn0004870	171	59	50	264	87	91	86	92	71	135	122	112	102.9	83	123	1.482	0.568	2.641	0.00825689341962394	0.048605180116837	0	0.0299	0.0225	0.0225	TRUE	NA
FBgn0034430	716	216	278	987	298	374	361	338	396	503	417	458	412.14	365	459	1.266	0.34	2.636	0.00840036809018472	0.0493521625298352	0.0053	0.0109	0.0093	0.0093	TRUE	NA
FBgn0028695	4553	1802	1972	4772	2373	2843	2293	2816	2810	2433	3319	3485	2859.38	2640	3079	1.156	0.209	2.634	0.00842913567340909	0.0494560982677682	0.0021	0.0054	0.0042	0.0042	TRUE	NA
FBgn0015569	797	250	231	997	321	360	401	391	329	508	449	441	419.98	374	466	1.249	0.321	2.633	0.00846556215387282	0.04962881716822	0	0.0107	0.0081	0.0081	TRUE	NA
FBgn0033738	2584	872	829	2837	1135	1253	1301	1363	1181	1447	1587	1536	1402.57	1282	1523	1.185	0.245	2.633	0.00846968839466599	0.04962881716822	0.0033	0.0064	0.0055	0.0055	TRUE	NA
FBgn0032810	168	32	33	201	71	74	85	50	47	102	99	91	79.02	61	97	1.604	0.682	2.631	0.00851388199757469	0.049855059828421	0	0.0376	0.0336	0.0336	TRUE	NA
